order_id,date,category,unit_price,quantity,discount_pct,revenue,region,channel
4435,2025-10-04,Electronics,784.67,5,10,3531.02,East,Online
4736,2025-10-04,Clothing,71.46,3,0,214.38,East,Online
1470,2025-10-05,Books,14.89,5,0,74.45,West,Online
1556,2025-10-05,Electronics,732.59,4,0,2930.36,West,In-Store
1955,2025-10-05,Home & Kitchen,123.43,3,0,370.29,East,Online
1983,2025-10-05,Home & Kitchen,27.21,3,0,81.63,West,In-Store
2090,2025-10-05,Home & Kitchen,202.32,1,0,202.32,West,In-Store
2165,2025-10-05,Home & Kitchen,94.64,3,0,283.92,South,Online
2522,2025-10-05,Electronics,413.52,5,0,2067.6,South,In-Store
3011,2025-10-05,Clothing,32.11,4,0,128.44,West,In-Store
3057,2025-10-05,Books,14.45,1,0,14.45,West,In-Store
3538,2025-10-05,Home & Kitchen,180.38,4,0,721.52,West,In-Store
3708,2025-10-05,Books,15.46,1,0,15.46,South,Online
3868,2025-10-05,Books,20.95,2,0,41.9,West,In-Store
4091,2025-10-05,Sports,142.63,3,0,427.89,South,Online
4885,2025-10-05,Books,37.84,2,0,75.68,East,Online
5389,2025-10-05,Books,28.25,3,10,76.28,North,In-Store
5539,2025-10-05,Books,23.48,4,0,93.92,East,In-Store
5706,2025-10-05,Home & Kitchen,56.57,5,0,282.85,North,In-Store
5955,2025-10-05,Clothing,60.37,4,5,229.41,West,Online
2461,2025-10-06,Home & Kitchen,44.91,5,0,224.55,West,In-Store
2939,2025-10-06,Books,33.11,1,0,33.11,South,In-Store
3030,2025-10-06,Electronics,612.22,1,10,551.0,South,Online
3695,2025-10-06,Electronics,274.25,1,0,274.25,West,Online
3918,2025-10-06,Electronics,369.28,5,0,1846.4,West,In-Store
3982,2025-10-06,Clothing,104.87,2,5,199.25,West,Online
4023,2025-10-06,Electronics,544.47,5,5,2586.23,South,Online
4213,2025-10-06,Home & Kitchen,218.5,5,20,874.0,West,Online
4340,2025-10-06,Electronics,350.8,2,0,701.6,East,In-Store
4919,2025-10-06,Sports,160.22,1,5,152.21,West,In-Store
5013,2025-10-06,Home & Kitchen,183.36,2,15,311.71,West,Online
5394,2025-10-06,Electronics,590.72,1,0,590.72,South,Online
5466,2025-10-06,Electronics,641.16,5,5,3045.51,South,In-Store
5508,2025-10-06,Clothing,103.19,5,0,515.95,South,Online
5638,2025-10-06,Electronics,370.35,1,0,370.35,West,In-Store
1010,2025-10-07,Home & Kitchen,84.61,4,10,304.6,North,Online
1202,2025-10-07,Home & Kitchen,218.8,3,0,656.4,West,Online
1440,2025-10-07,Sports,146.24,2,0,292.48,East,Online
1673,2025-10-07,Home & Kitchen,145.74,5,10,655.83,South,Online
2063,2025-10-07,Electronics,213.57,4,0,854.28,West,Online
2173,2025-10-07,Clothing,119.09,2,0,238.18,West,Online
2196,2025-10-07,Books,6.38,2,10,11.48,North,Online
2626,2025-10-07,Clothing,41.83,5,0,209.15,West,Online
3041,2025-10-07,Home & Kitchen,82.2,3,20,197.28,North,Online
3873,2025-10-07,Books,25.34,4,5,96.29,East,Online
4133,2025-10-07,Electronics,744.08,4,0,2976.32,South,In-Store
4543,2025-10-07,Electronics,629.68,5,0,3148.4,East,In-Store
4620,2025-10-07,Home & Kitchen,186.34,3,5,531.07,North,Online
4817,2025-10-07,Books,32.3,3,0,96.9,East,Online
4930,2025-10-07,Home & Kitchen,120.51,4,0,482.04,North,In-Store
5323,2025-10-07,Books,13.69,5,5,65.03,West,Online
1309,2025-10-08,Sports,44.61,2,0,89.22,South,Online
1851,2025-10-08,Home & Kitchen,74.97,5,10,337.36,East,Online
2151,2025-10-08,Clothing,11.98,2,5,22.76,South,Online
2416,2025-10-08,Home & Kitchen,143.55,2,0,287.1,West,In-Store
2717,2025-10-08,Clothing,45.97,1,0,45.97,East,Online
3369,2025-10-08,Clothing,109.74,3,15,279.84,North,Online
3493,2025-10-08,Home & Kitchen,62.0,3,0,186.0,West,In-Store
4237,2025-10-08,Sports,108.79,1,0,108.79,North,In-Store
4664,2025-10-08,Home & Kitchen,44.73,3,0,134.19,East,In-Store
4718,2025-10-08,Electronics,448.73,5,15,1907.1,East,In-Store
5543,2025-10-08,Electronics,845.31,3,10,2282.34,East,In-Store
5911,2025-10-08,Home & Kitchen,225.99,1,0,225.99,South,In-Store
5943,2025-10-08,Clothing,28.54,3,0,85.62,West,Online
1245,2025-10-09,Books,34.65,4,0,138.6,North,In-Store
1453,2025-10-09,Electronics,155.88,4,0,623.52,North,Online
2407,2025-10-09,Clothing,92.81,2,0,185.62,West,Online
2573,2025-10-09,Sports,50.23,5,0,251.15,South,Online
3431,2025-10-09,Books,20.31,4,0,81.24,East,Online
3492,2025-10-09,Clothing,83.58,4,15,284.17,West,In-Store
3767,2025-10-09,Home & Kitchen,34.54,3,0,103.62,South,Online
4370,2025-10-09,Books,7.8,4,0,31.2,East,In-Store
4643,2025-10-09,Sports,75.18,3,0,225.54,East,Online
4848,2025-10-09,Clothing,10.23,4,0,40.92,North,In-Store
5750,2025-10-09,Sports,66.13,1,0,66.13,South,In-Store
5967,2025-10-09,Clothing,86.18,1,0,86.18,South,Online
1307,2025-10-10,Books,22.09,4,5,83.94,North,Online
1443,2025-10-10,Clothing,18.4,1,0,18.4,South,Online
1524,2025-10-10,Clothing,68.91,5,10,310.09,North,Online
1614,2025-10-10,Electronics,155.16,4,0,620.64,North,In-Store
1775,2025-10-10,Home & Kitchen,162.91,4,0,651.64,South,Online
2583,2025-10-10,Clothing,46.18,5,15,196.26,North,Online
3089,2025-10-10,Clothing,41.61,2,0,83.22,East,Online
3259,2025-10-10,Sports,100.76,1,0,100.76,East,Online
3578,2025-10-10,Clothing,58.01,3,0,174.03,West,Online
4152,2025-10-10,Clothing,79.92,4,0,319.68,North,In-Store
4163,2025-10-10,Clothing,119.7,3,0,359.1,North,Online
4537,2025-10-10,Electronics,652.98,4,5,2481.32,West,Online
5084,2025-10-10,Sports,170.39,3,5,485.61,North,Online
5247,2025-10-10,Home & Kitchen,207.82,3,0,623.46,North,Online
5950,2025-10-10,Clothing,84.68,1,0,84.68,North,In-Store
1067,2025-10-11,Books,38.27,3,0,114.81,South,Online
1229,2025-10-11,Electronics,702.3,5,10,3160.35,West,Online
1293,2025-10-11,Clothing,82.53,3,0,247.59,South,Online
1636,2025-10-11,Clothing,88.11,3,20,211.46,South,Online
2023,2025-10-11,Clothing,101.99,1,10,91.79,West,Online
2618,2025-10-11,Sports,161.9,5,0,809.5,South,Online
2872,2025-10-11,Home & Kitchen,110.26,4,5,418.99,South,In-Store
3073,2025-10-11,Home & Kitchen,56.4,2,0,112.8,East,Online
3413,2025-10-11,Sports,151.63,4,0,606.52,South,Online
3446,2025-10-11,Clothing,69.9,5,5,332.02,North,In-Store
3555,2025-10-11,Home & Kitchen,226.39,2,15,384.86,East,Online
3728,2025-10-11,Electronics,736.97,1,5,700.12,West,Online
3742,2025-10-11,Clothing,52.29,3,20,125.5,South,Online
4024,2025-10-11,Electronics,660.88,3,0,1982.64,North,In-Store
4141,2025-10-11,Home & Kitchen,96.36,1,0,96.36,South,Online
4541,2025-10-11,Home & Kitchen,224.91,4,5,854.66,North,Online
5101,2025-10-11,Home & Kitchen,249.65,1,0,249.65,North,Online
5118,2025-10-11,Electronics,268.33,2,5,509.83,North,In-Store
5957,2025-10-11,Sports,64.31,1,0,64.31,West,Online
1385,2025-10-12,Clothing,49.81,3,0,149.43,North,Online
1460,2025-10-12,Books,38.03,3,20,91.27,East,Online
1681,2025-10-12,Electronics,561.65,2,0,1123.3,North,In-Store
3167,2025-10-12,Electronics,414.66,1,5,393.93,South,Online
3405,2025-10-12,Clothing,26.81,2,20,42.9,East,In-Store
3915,2025-10-12,Electronics,874.81,2,0,1749.62,East,In-Store
3919,2025-10-12,Home & Kitchen,138.26,5,20,553.04,West,Online
4373,2025-10-12,Electronics,461.51,3,0,1384.53,South,Online
4754,2025-10-12,Electronics,728.29,2,10,1310.92,South,Online
4981,2025-10-12,Sports,134.99,1,20,107.99,West,Online
5304,2025-10-12,Clothing,91.42,4,0,365.68,West,Online
5753,2025-10-12,Books,6.49,1,0,6.49,West,Online
5812,2025-10-12,Home & Kitchen,228.35,1,0,228.35,East,Online
5898,2025-10-12,Clothing,82.0,3,0,246.0,North,In-Store
1638,2025-10-13,Sports,113.29,5,5,538.13,North,Online
2278,2025-10-13,Clothing,102.88,2,0,205.76,North,Online
2731,2025-10-13,Clothing,20.02,4,0,80.08,West,Online
2757,2025-10-13,Electronics,362.48,3,0,1087.44,North,Online
3117,2025-10-13,Books,11.01,3,0,33.03,West,In-Store
3211,2025-10-13,Books,30.11,1,0,30.11,East,In-Store
3989,2025-10-13,Electronics,651.46,3,0,1954.38,West,In-Store
5291,2025-10-13,Home & Kitchen,160.32,3,0,480.96,West,In-Store
5440,2025-10-13,Electronics,532.5,4,0,2130.0,South,Online
5503,2025-10-13,Electronics,672.27,3,5,1915.97,East,Online
5773,2025-10-13,Home & Kitchen,173.59,2,0,347.18,North,In-Store
2106,2025-10-14,Books,24.04,2,0,48.08,South,Online
2310,2025-10-14,Electronics,779.56,4,0,3118.24,North,Online
2470,2025-10-14,Electronics,672.38,3,0,2017.14,West,In-Store
2555,2025-10-14,Books,9.97,2,0,19.94,East,In-Store
3385,2025-10-14,Books,32.26,2,10,58.07,South,Online
4238,2025-10-14,Clothing,64.06,5,10,288.27,West,In-Store
4779,2025-10-14,Books,7.66,4,5,29.11,North,Online
5196,2025-10-14,Home & Kitchen,26.18,4,0,104.72,East,Online
1042,2025-10-15,Clothing,49.45,3,5,140.93,South,In-Store
1143,2025-10-15,Home & Kitchen,226.41,2,20,362.26,West,In-Store
1144,2025-10-15,Sports,136.9,1,0,136.9,North,Online
1678,2025-10-15,Sports,185.99,4,10,669.56,South,Online
1878,2025-10-15,Home & Kitchen,199.81,4,5,759.28,North,Online
2256,2025-10-15,Clothing,107.11,3,0,321.33,South,Online
2271,2025-10-15,Sports,170.47,5,0,852.35,East,Online
2347,2025-10-15,Home & Kitchen,229.12,4,5,870.66,South,Online
2899,2025-10-15,Clothing,59.5,2,5,113.05,West,In-Store
3939,2025-10-15,Books,29.8,3,10,80.46,East,Online
4876,2025-10-15,Electronics,533.8,1,15,453.73,South,Online
5082,2025-10-15,Books,6.97,5,0,34.85,West,Online
5531,2025-10-15,Electronics,705.86,2,10,1270.55,North,Online
5913,2025-10-15,Home & Kitchen,175.96,2,10,316.73,East,Online
1085,2025-10-16,Sports,103.87,1,0,103.87,East,Online
1125,2025-10-16,Electronics,577.42,2,0,1154.84,North,In-Store
1238,2025-10-16,Clothing,113.5,5,0,567.5,West,In-Store
1490,2025-10-16,Books,20.32,4,10,73.15,West,In-Store
2190,2025-10-16,Clothing,15.89,3,0,47.67,West,Online
3000,2025-10-16,Clothing,44.6,4,20,142.72,East,Online
3415,2025-10-16,Books,36.14,1,0,36.14,South,Online
3867,2025-10-16,Books,15.34,5,0,76.7,West,Online
3898,2025-10-16,Clothing,77.59,1,0,77.59,North,Online
4424,2025-10-16,Electronics,361.57,5,0,1807.85,West,In-Store
5574,2025-10-16,Clothing,54.9,4,0,219.6,East,In-Store
1426,2025-10-17,Electronics,622.17,3,0,1866.51,North,In-Store
2484,2025-10-17,Home & Kitchen,138.34,3,10,373.52,South,In-Store
2485,2025-10-17,Sports,156.21,1,5,148.4,North,In-Store
2810,2025-10-17,Home & Kitchen,82.98,5,0,414.9,East,Online
3233,2025-10-17,Sports,109.77,5,0,548.85,South,Online
3913,2025-10-17,Home & Kitchen,106.52,3,0,319.56,West,Online
4621,2025-10-17,Electronics,516.67,4,15,1756.68,South,Online
5157,2025-10-17,Home & Kitchen,207.97,3,0,623.91,North,Online
5189,2025-10-17,Electronics,373.05,5,0,1865.25,South,Online
5347,2025-10-17,Sports,43.82,4,10,157.75,East,Online
5376,2025-10-17,Home & Kitchen,146.31,5,10,658.4,West,Online
5971,2025-10-17,Books,23.41,1,0,23.41,South,In-Store
1135,2025-10-18,Home & Kitchen,143.6,3,0,430.8,South,Online
2130,2025-10-18,Clothing,51.76,4,0,207.04,West,In-Store
2349,2025-10-18,Sports,185.47,4,0,741.88,South,Online
2665,2025-10-18,Sports,176.82,1,0,176.82,North,Online
2851,2025-10-18,Home & Kitchen,178.44,4,0,713.76,North,Online
2891,2025-10-18,Electronics,860.95,4,0,3443.8,South,In-Store
3772,2025-10-18,Electronics,817.2,3,5,2329.02,North,Online
3778,2025-10-18,Electronics,174.28,1,5,165.57,West,In-Store
4535,2025-10-18,Clothing,30.68,2,0,61.36,East,Online
1158,2025-10-19,Sports,27.63,3,15,70.46,West,Online
1271,2025-10-19,Home & Kitchen,80.52,2,15,136.88,North,Online
1652,2025-10-19,Sports,187.12,4,0,748.48,West,Online
1702,2025-10-19,Clothing,18.72,3,0,56.16,West,In-Store
2040,2025-10-19,Sports,182.61,2,0,365.22,North,Online
3037,2025-10-19,Clothing,12.79,2,0,25.58,East,In-Store
3187,2025-10-19,Clothing,39.32,1,10,35.39,South,Online
3509,2025-10-19,Electronics,211.8,3,5,603.63,South,Online
3654,2025-10-19,Clothing,90.79,2,0,181.58,South,Online
3768,2025-10-19,Sports,103.34,4,0,413.36,North,Online
4088,2025-10-19,Clothing,57.5,4,5,218.5,East,In-Store
4117,2025-10-19,Electronics,275.05,2,0,550.1,West,Online
4400,2025-10-19,Clothing,62.57,3,0,187.71,South,Online
4619,2025-10-19,Clothing,81.3,5,0,406.5,North,Online
5455,2025-10-19,Home & Kitchen,236.15,5,5,1121.71,East,In-Store
5801,2025-10-19,Home & Kitchen,121.83,5,0,609.15,West,In-Store
1170,2025-10-20,Clothing,58.51,4,0,234.04,East,Online
1177,2025-10-20,Sports,31.54,3,0,94.62,South,Online
1654,2025-10-20,Sports,104.61,4,0,418.44,East,Online
2340,2025-10-20,Electronics,323.05,5,0,1615.25,North,In-Store
2465,2025-10-20,Books,5.93,5,10,26.68,West,Online
2760,2025-10-20,Electronics,816.56,5,0,4082.8,West,Online
3090,2025-10-20,Books,11.25,4,0,45.0,North,Online
3393,2025-10-20,Electronics,167.32,4,10,602.35,East,In-Store
4536,2025-10-20,Home & Kitchen,110.0,5,0,550.0,East,Online
4631,2025-10-20,Home & Kitchen,190.7,4,10,686.52,North,Online
4783,2025-10-20,Home & Kitchen,226.82,2,0,453.64,East,Online
5153,2025-10-20,Home & Kitchen,149.34,4,5,567.49,South,Online
5305,2025-10-20,Home & Kitchen,199.55,3,0,598.65,North,In-Store
1002,2025-10-21,Electronics,894.16,1,0,894.16,West,Online
1126,2025-10-21,Clothing,51.67,5,0,258.35,West,Online
1412,2025-10-21,Home & Kitchen,27.08,5,5,128.63,East,In-Store
2269,2025-10-21,Electronics,711.28,1,0,711.28,North,Online
2462,2025-10-21,Clothing,80.79,5,0,403.95,West,Online
2659,2025-10-21,Clothing,63.89,4,0,255.56,North,Online
2670,2025-10-21,Clothing,28.29,5,0,141.45,South,Online
3619,2025-10-21,Electronics,341.8,2,0,683.6,East,Online
4066,2025-10-21,Clothing,94.91,5,0,474.55,East,In-Store
4093,2025-10-21,Home & Kitchen,101.36,2,0,202.72,North,Online
4787,2025-10-21,Sports,147.34,5,0,736.7,South,In-Store
4823,2025-10-21,Clothing,19.48,4,15,66.23,West,Online
1023,2025-10-22,Clothing,43.1,1,0,43.1,West,Online
1222,2025-10-22,Home & Kitchen,156.24,5,0,781.2,West,Online
1326,2025-10-22,Clothing,58.05,1,0,58.05,West,In-Store
2162,2025-10-22,Sports,54.23,3,0,162.69,South,In-Store
2553,2025-10-22,Electronics,205.58,5,5,976.5,West,Online
2635,2025-10-22,Home & Kitchen,96.57,5,0,482.85,West,Online
3397,2025-10-22,Home & Kitchen,29.65,2,0,59.3,North,Online
4633,2025-10-22,Books,10.18,4,5,38.68,North,In-Store
5381,2025-10-22,Clothing,20.01,4,0,80.04,West,Online
5979,2025-10-22,Clothing,85.53,3,0,256.59,North,Online
1668,2025-10-23,Home & Kitchen,172.06,2,0,344.12,East,Online
1866,2025-10-23,Home & Kitchen,26.23,4,5,99.67,South,Online
2289,2025-10-23,Books,23.74,5,0,118.7,South,Online
2422,2025-10-23,Sports,17.2,4,0,68.8,South,Online
2552,2025-10-23,Clothing,42.57,5,0,212.85,North,Online
2649,2025-10-23,Home & Kitchen,100.05,4,20,320.16,North,In-Store
2996,2025-10-23,Clothing,39.84,4,0,159.36,North,In-Store
3409,2025-10-23,Clothing,55.08,1,0,55.08,West,Online
3514,2025-10-23,Sports,185.25,5,10,833.62,East,Online
4047,2025-10-23,Electronics,199.5,3,15,508.72,South,In-Store
5163,2025-10-23,Clothing,65.05,4,0,260.2,East,In-Store
5391,2025-10-23,Home & Kitchen,185.67,4,0,742.68,East,In-Store
5789,2025-10-23,Clothing,90.22,1,0,90.22,North,In-Store
5991,2025-10-23,Electronics,716.76,2,5,1361.84,North,Online
1940,2025-10-24,Sports,183.39,4,0,733.56,West,Online
2124,2025-10-24,Clothing,29.87,2,0,59.74,West,Online
2335,2025-10-24,Books,8.19,3,0,24.57,South,Online
3174,2025-10-24,Clothing,112.05,2,0,224.1,West,Online
3218,2025-10-24,Electronics,157.17,4,15,534.38,East,Online
3366,2025-10-24,Electronics,776.41,5,0,3882.05,West,Online
4094,2025-10-24,Clothing,10.47,5,0,52.35,West,Online
4835,2025-10-24,Books,5.13,4,0,20.52,South,In-Store
4896,2025-10-24,Sports,155.98,5,10,701.91,North,In-Store
5110,2025-10-24,Electronics,280.35,2,15,476.6,North,In-Store
5662,2025-10-24,Clothing,54.48,4,0,217.92,North,Online
5761,2025-10-24,Books,10.65,3,0,31.95,East,In-Store
1747,2025-10-25,Books,22.5,4,5,85.5,North,Online
2523,2025-10-25,Clothing,20.99,1,5,19.94,West,Online
2762,2025-10-25,Clothing,35.55,3,0,106.65,North,In-Store
3507,2025-10-25,Clothing,80.86,4,5,307.27,West,Online
3591,2025-10-25,Home & Kitchen,203.32,1,20,162.66,West,Online
3870,2025-10-25,Electronics,727.89,5,0,3639.45,South,In-Store
4491,2025-10-25,Books,28.46,4,0,113.84,South,Online
5216,2025-10-25,Clothing,73.12,3,5,208.39,West,In-Store
5471,2025-10-25,Electronics,794.29,1,0,794.29,East,In-Store
5507,2025-10-25,Home & Kitchen,197.92,4,0,791.68,South,Online
1043,2025-10-26,Sports,117.27,2,0,234.54,East,Online
1609,2025-10-26,Home & Kitchen,124.79,2,0,249.58,West,Online
3061,2025-10-26,Sports,54.84,1,5,52.1,North,Online
3449,2025-10-26,Electronics,560.15,5,0,2800.75,East,Online
3568,2025-10-26,Home & Kitchen,36.31,1,15,30.86,East,Online
3954,2025-10-26,Home & Kitchen,33.0,1,0,33.0,North,Online
4826,2025-10-26,Home & Kitchen,132.99,2,0,265.98,South,Online
5434,2025-10-26,Books,39.19,3,15,99.93,North,In-Store
5541,2025-10-26,Home & Kitchen,71.11,5,0,355.55,South,In-Store
5718,2025-10-26,Electronics,253.9,5,5,1206.02,West,Online
1660,2025-10-27,Electronics,894.44,2,20,1431.1,East,In-Store
2386,2025-10-27,Home & Kitchen,122.03,5,5,579.64,West,In-Store
2443,2025-10-27,Electronics,719.57,3,20,1726.97,East,Online
2674,2025-10-27,Home & Kitchen,187.02,1,5,177.67,East,Online
2729,2025-10-27,Electronics,821.74,4,5,3122.61,East,Online
2816,2025-10-27,Books,37.49,5,20,149.96,North,Online
2927,2025-10-27,Sports,27.57,2,5,52.38,South,In-Store
3100,2025-10-27,Clothing,70.89,4,0,283.56,West,Online
3188,2025-10-27,Home & Kitchen,238.84,2,5,453.8,South,In-Store
3715,2025-10-27,Electronics,579.42,4,0,2317.68,West,Online
4145,2025-10-27,Clothing,11.94,2,20,19.1,East,Online
4614,2025-10-27,Sports,123.26,1,5,117.1,North,In-Store
4858,2025-10-27,Clothing,47.4,4,0,189.6,South,In-Store
5072,2025-10-27,Books,25.73,3,0,77.19,South,Online
5435,2025-10-27,Sports,155.47,1,0,155.47,West,In-Store
5723,2025-10-27,Home & Kitchen,85.2,3,0,255.6,West,Online
5802,2025-10-27,Electronics,187.32,4,0,749.28,West,Online
5852,2025-10-27,Clothing,10.68,4,0,42.72,South,In-Store
1235,2025-10-28,Electronics,854.86,4,0,3419.44,East,Online
1725,2025-10-28,Clothing,111.47,5,0,557.35,South,Online
1811,2025-10-28,Home & Kitchen,44.41,4,0,177.64,North,Online
1906,2025-10-28,Sports,133.97,2,0,267.94,North,Online
1942,2025-10-28,Electronics,618.09,4,0,2472.36,West,In-Store
2406,2025-10-28,Clothing,68.26,1,5,64.85,North,Online
2673,2025-10-28,Electronics,410.29,1,0,410.29,North,Online
2835,2025-10-28,Electronics,532.66,3,0,1597.98,South,Online
2905,2025-10-28,Electronics,379.06,4,0,1516.24,West,In-Store
3052,2025-10-28,Electronics,578.88,2,0,1157.76,North,Online
3482,2025-10-28,Electronics,557.21,4,0,2228.84,South,Online
3594,2025-10-28,Electronics,174.96,1,0,174.96,East,Online
5428,2025-10-28,Home & Kitchen,163.71,3,0,491.13,West,Online
5445,2025-10-28,Electronics,701.97,5,0,3509.85,South,Online
5717,2025-10-28,Electronics,583.21,4,0,2332.84,East,In-Store
1261,2025-10-29,Electronics,693.25,2,0,1386.5,West,Online
1789,2025-10-29,Books,31.41,3,0,94.23,South,Online
2034,2025-10-29,Home & Kitchen,173.79,1,10,156.41,East,In-Store
2711,2025-10-29,Sports,39.46,3,0,118.38,South,Online
2973,2025-10-29,Sports,132.33,3,5,377.14,North,Online
2978,2025-10-29,Sports,79.56,5,0,397.8,South,Online
3685,2025-10-29,Home & Kitchen,157.71,3,0,473.13,North,Online
4533,2025-10-29,Sports,139.74,5,10,628.83,East,Online
4640,2025-10-29,Home & Kitchen,138.45,4,5,526.11,West,In-Store
4676,2025-10-29,Sports,182.35,5,5,866.16,South,Online
5206,2025-10-29,Home & Kitchen,201.1,1,0,201.1,East,Online
5459,2025-10-29,Electronics,711.18,1,0,711.18,East,Online
5711,2025-10-29,Books,25.79,1,0,25.79,East,Online
1084,2025-10-30,Books,7.9,2,0,15.8,East,Online
1227,2025-10-30,Electronics,812.78,2,10,1463.0,North,Online
1248,2025-10-30,Electronics,866.0,4,0,3464.0,East,Online
1986,2025-10-30,Home & Kitchen,43.44,2,15,73.85,North,In-Store
2453,2025-10-30,Home & Kitchen,69.29,1,0,69.29,North,Online
3587,2025-10-30,Books,25.18,5,0,125.9,North,Online
3646,2025-10-30,Sports,79.35,5,20,317.4,North,Online
3904,2025-10-30,Electronics,566.85,1,5,538.51,East,Online
3924,2025-10-30,Home & Kitchen,33.11,4,0,132.44,North,In-Store
4122,2025-10-30,Home & Kitchen,113.76,2,15,193.39,South,Online
4185,2025-10-30,Clothing,83.95,4,0,335.8,West,Online
4407,2025-10-30,Clothing,55.24,3,20,132.58,North,Online
4599,2025-10-30,Home & Kitchen,42.27,1,5,40.16,East,Online
4805,2025-10-30,Books,22.89,2,5,43.49,West,Online
5104,2025-10-30,Electronics,406.33,4,0,1625.32,North,In-Store
1031,2025-10-31,Books,24.54,3,0,73.62,East,Online
1032,2025-10-31,Sports,173.42,1,15,147.41,West,In-Store
1563,2025-10-31,Home & Kitchen,23.62,2,0,47.24,North,In-Store
2374,2025-10-31,Books,22.47,2,0,44.94,East,Online
2481,2025-10-31,Clothing,14.49,1,0,14.49,North,In-Store
2560,2025-10-31,Clothing,30.54,4,0,122.16,West,Online
3096,2025-10-31,Clothing,98.27,4,0,393.08,North,Online
3130,2025-10-31,Electronics,265.49,1,5,252.22,South,Online
3156,2025-10-31,Books,6.13,2,5,11.65,East,Online
3368,2025-10-31,Sports,154.04,2,0,308.08,West,Online
3872,2025-10-31,Books,6.42,3,15,16.37,East,In-Store
4051,2025-10-31,Home & Kitchen,151.71,3,0,455.13,South,In-Store
4069,2025-10-31,Clothing,44.34,5,5,210.62,East,Online
4561,2025-10-31,Books,23.87,2,0,47.74,South,Online
4571,2025-10-31,Sports,181.56,4,0,726.24,East,Online
4698,2025-10-31,Home & Kitchen,102.0,5,0,510.0,North,Online
4965,2025-10-31,Home & Kitchen,241.21,2,0,482.42,South,In-Store
5149,2025-10-31,Home & Kitchen,85.22,1,5,80.96,West,Online
5930,2025-10-31,Clothing,75.54,1,20,60.43,North,In-Store
1079,2025-11-01,Clothing,60.0,6,5,342.0,South,Online
1164,2025-11-01,Electronics,862.68,3,10,2329.24,West,Online
1212,2025-11-01,Books,9.35,4,0,37.4,North,In-Store
3183,2025-11-01,Electronics,270.54,3,0,811.62,South,Online
3513,2025-11-01,Electronics,338.81,5,0,1694.05,North,Online
3864,2025-11-01,Electronics,445.01,3,5,1268.28,South,Online
4031,2025-11-01,Home & Kitchen,175.98,7,10,1108.67,South,In-Store
4528,2025-11-01,Clothing,82.19,4,0,328.76,West,Online
4704,2025-11-01,Home & Kitchen,46.77,5,5,222.16,West,Online
4842,2025-11-01,Home & Kitchen,246.48,6,0,1478.88,South,In-Store
4844,2025-11-01,Electronics,880.73,6,0,5284.38,South,Online
1196,2025-11-02,Books,28.66,6,0,171.96,East,Online
1664,2025-11-02,Home & Kitchen,128.32,3,5,365.71,East,Online
2117,2025-11-02,Electronics,533.64,3,0,1600.92,North,Online
2264,2025-11-02,Home & Kitchen,60.8,6,0,364.8,West,Online
3039,2025-11-02,Home & Kitchen,164.12,6,0,984.72,West,In-Store
3297,2025-11-02,Books,20.73,7,0,145.11,South,In-Store
3992,2025-11-02,Electronics,850.95,2,0,1701.9,North,In-Store
4131,2025-11-02,Home & Kitchen,88.2,7,0,617.4,North,Online
4709,2025-11-02,Clothing,93.89,3,0,281.67,East,Online
4811,2025-11-02,Books,34.92,3,5,99.52,East,Online
5188,2025-11-02,Clothing,95.74,6,0,574.44,West,In-Store
5331,2025-11-02,Home & Kitchen,65.93,2,20,105.49,North,Online
5997,2025-11-02,Home & Kitchen,160.68,4,15,546.31,North,Online
1354,2025-11-03,Clothing,92.37,3,5,263.25,West,Online
1623,2025-11-03,Clothing,68.55,6,5,390.73,South,In-Store
2108,2025-11-03,Home & Kitchen,189.46,7,0,1326.22,South,Online
2147,2025-11-03,Books,12.99,4,5,49.36,South,In-Store
2391,2025-11-03,Home & Kitchen,84.55,3,5,240.97,North,In-Store
2589,2025-11-03,Home & Kitchen,59.03,4,5,224.31,North,Online
2878,2025-11-03,Home & Kitchen,82.27,5,5,390.78,North,In-Store
3138,2025-11-03,Books,11.08,2,0,22.16,North,Online
3560,2025-11-03,Home & Kitchen,112.66,1,20,90.13,North,Online
4368,2025-11-03,Clothing,53.8,1,0,53.8,North,Online
4527,2025-11-03,Clothing,81.33,6,0,487.98,West,Online
5436,2025-11-03,Electronics,449.78,3,5,1281.87,South,In-Store
5787,2025-11-03,Books,38.77,3,10,104.68,South,In-Store
5901,2025-11-03,Home & Kitchen,249.88,4,5,949.54,East,In-Store
1748,2025-11-04,Clothing,84.85,6,0,509.1,East,In-Store
1786,2025-11-04,Books,9.15,3,10,24.7,North,Online
2032,2025-11-04,Sports,73.54,1,0,73.54,North,Online
2200,2025-11-04,Clothing,68.7,5,0,343.5,South,Online
2866,2025-11-04,Clothing,18.76,1,0,18.76,West,In-Store
3114,2025-11-04,Clothing,59.77,5,0,298.85,South,Online
3236,2025-11-04,Electronics,798.88,5,0,3994.4,South,Online
3386,2025-11-04,Books,13.82,4,0,55.28,West,In-Store
4241,2025-11-04,Clothing,113.02,4,0,452.08,East,In-Store
4360,2025-11-04,Clothing,42.44,6,0,254.64,North,In-Store
4442,2025-11-04,Books,14.71,3,0,44.13,North,Online
4893,2025-11-04,Home & Kitchen,122.12,4,10,439.63,East,In-Store
4949,2025-11-04,Clothing,95.27,5,10,428.72,South,Online
5569,2025-11-04,Books,15.64,6,5,89.15,North,Online
